param,row,col,value
w2,10,32,-0.10609563429536761
w2,10,33,0.2528081028078136
w2,10,34,-0.25602971181332596
w2,10,35,-0.22341631651950014
w2,10,36,-0.10091259931123836
w2,10,37,-0.04781919297541373
w2,10,38,0.2540079707160703
w2,10,39,0.015173102014171288
w2,10,40,0.12999588993029254
w2,10,41,0.1473412847125189
w2,10,42,-0.040341228869109236
w2,10,43,-0.40379129616000464
w2,10,44,-0.5484025109649229
w2,10,45,-0.13772177538951358
w2,10,46,-0.251148112616333
w2,10,47,-0.04188129460158264
w2,10,48,-0.2159683526111799
w2,10,49,-0.1922032232189729
w2,11,0,0.2553927304856215
w2,11,1,-0.16511557095134935
w2,11,2,0.13146507577690628
w2,11,3,0.09324229548018675
w2,11,4,-0.13129042050519654
w2,11,5,-0.28329678978886774
w2,11,6,-0.16759834485969857
w2,11,7,0.2885212477073557
w2,11,8,0.3862402046532379
w2,11,9,0.014667124012012001
w2,11,10,-0.05323006986193787
w2,11,11,-0.09546640023243119
w2,11,12,0.21335204124810767
w2,11,13,-0.004781292398197517
w2,11,14,-0.006579478442119476
w2,11,15,0.018025129884108253
w2,11,16,-0.16904272014387317
w2,11,17,0.28032531038081915
w2,11,18,-0.13086553230699213
w2,11,19,0.04074114293002711
w2,11,20,0.053459276348844745
w2,11,21,-0.031201038874998453
w2,11,22,0.03188534452391369
w2,11,23,0.01561235529941885
w2,11,24,-0.30003435064159784
w2,11,25,0.3847214688967485
w2,11,26,0.17607504585478678
w2,11,27,-0.06148284656777141
w2,11,28,-0.08031070572405906
w2,11,29,0.09221432926830742
w2,11,30,-0.3161968113784886
w2,11,31,0.019326658729210126
w2,11,32,0.24788961020732067
w2,11,33,0.2777378756895902
w2,11,34,0.3465975267693561
w2,11,35,0.12560377428656416
w2,11,36,-0.12129368022421996
w2,11,37,0.14010349975450234
w2,11,38,-0.03828934809812608
w2,11,39,-0.018191802925511258
w2,11,40,-0.3819203373040075
w2,11,41,0.2241797268943129
w2,11,42,-0.04962056963415071
w2,11,43,0.21249175338662088
w2,11,44,-0.1629616440228699
w2,11,45,0.052224190572761744
w2,11,46,0.0016347403542912372
w2,11,47,-0.2774811299160381
w2,11,48,0.015459582166384198
w2,11,49,-0.014705553046863357
w2,12,0,0.20866108985220963
w2,12,1,-0.4216573662356799
w2,12,2,-0.08799130705456738
w2,12,3,-0.03688539574809811
w2,12,4,0.3590855815982224
w2,12,5,0.24886338309165326
w2,12,6,0.18197638132361638
w2,12,7,-0.0799609619298813
w2,12,8,-0.13826770584687822
w2,12,9,0.20701228754741988
w2,12,10,-0.22590107433780868
w2,12,11,0.06531719238940663
w2,12,12,0.01009542712370531
w2,12,13,-0.007831053960075374
w2,12,14,0.3717388693889808
w2,12,15,0.17572408986842686
w2,12,16,-0.05801768475424165
w2,12,17,-0.05853876170543473
w2,12,18,-0.033038157090392886
w2,12,19,0.08151723039658336
w2,12,20,0.13514650363974023
w2,12,21,-0.06354934669185745
w2,12,22,-0.23345525143217608
w2,12,23,0.10201956230508608
w2,12,24,0.017242073234534024
w2,12,25,-0.2249456200742482
w2,12,26,-0.21705849462450977
w2,12,27,-0.08761751835281181
w2,12,28,-0.25235954177629044
w2,12,29,-0.4242040008729685
w2,12,30,-0.03224944762032033
w2,12,31,0.30636659973767316
w2,12,32,-0.6297046366601851
w2,12,33,0.08298179120574894
w2,12,34,0.06862378891094367
w2,12,35,-0.0642239673972392
w2,12,36,-0.2690389438993723
w2,12,37,-0.25029071615870174
w2,12,38,-0.19009675673642706
w2,12,39,0.05078193888107255
w2,12,40,-0.1390026868946541
w2,12,41,-0.29355306443359364
w2,12,42,0.17464537901469596
w2,12,43,0.47350318785294615
w2,12,44,0.07935902789965703
w2,12,45,0.1713448835198954
w2,12,46,-0.15419836851737628
w2,12,47,0.1381840843149017
w2,12,48,0.016688084479142287
w2,12,49,-0.06646373786829589
w2,13,0,0.3236426664239573
w2,13,1,0.011980055002699734
w2,13,2,0.48061327913399293
w2,13,3,-0.1176042170280899
w2,13,4,0.11295894383914576
w2,13,5,0.13158362395666387
w2,13,6,-0.10630323631615317
w2,13,7,0.22186227822707305
w2,13,8,0.012760298425216782
w2,13,9,-0.21609850832237107
w2,13,10,0.1668029515401993
w2,13,11,0.08772401212767984
w2,13,12,-0.053019678032325546
w2,13,13,0.30645709851847824
w2,13,14,0.11613097309455626
w2,13,15,-0.10042849129458506
w2,13,16,0.10802914906694289
w2,13,17,0.07402525620862
w2,13,18,-0.07065954110304953
w2,13,19,0.21590503049615048
w2,13,20,-0.3111190045584789
w2,13,21,-0.18968649805162494
w2,13,22,0.08355899514454941
w2,13,23,-0.00024197164778711215
w2,13,24,-0.06574266736153414
w2,13,25,0.028083032843857665
w2,13,26,0.14609775118821838
w2,13,27,0.03060120534657545
w2,13,28,-0.4233128857766385
w2,13,29,0.12414036521345334
w2,13,30,-0.11082684348151813
w2,13,31,-0.017417573918377196
w2,13,32,-0.6460294910385425
w2,13,33,-0.10967819789772164
w2,13,34,-0.22344777154635465
w2,13,35,-0.02083707088402172
w2,13,36,0.09265713361874275
w2,13,37,0.19265156568416902
w2,13,38,-0.005756804035980818
w2,13,39,-0.12170738682288963
w2,13,40,0.07176834170408807
w2,13,41,0.21209015636770553
w2,13,42,-0.28525700932799974
w2,13,43,-0.16869901513305702
w2,13,44,0.10872591237510919
w2,13,45,0.2261996505216163
w2,13,46,-0.1536101016458344
w2,13,47,-0.05291052334475009
w2,13,48,-0.014653553432817129
w2,13,49,-0.0056681687414333
w2,14,0,-0.16932537166279307
w2,14,1,0.023340501420974574
w2,14,2,0.06224029860562343
w2,14,3,-0.16115588926961522
w2,14,4,-0.22106189571181178
w2,14,5,-0.0860242476921059
w2,14,6,-0.06503974621458991
w2,14,7,0.07193053465941336
w2,14,8,0.23941589259348062
w2,14,9,-0.22839035911301467
w2,14,10,-0.21463848391974333
w2,14,11,-0.14409337038104145
w2,14,12,0.06576882792656491
w2,14,13,-0.05680047452572234
w2,14,14,0.22754935147961539
w2,14,15,-0.03503630238558193
w2,14,16,0.34534535543617007
w2,14,17,0.20194543903714213
w2,14,18,0.006213240802265406
w2,14,19,0.12123434125164725
w2,14,20,-0.4482597262321674
w2,14,21,0.06880591555088482
w2,14,22,-0.21207339757122523
w2,14,23,-0.006120105659349311
w2,14,24,0.03677013771027417
w2,14,25,0.15678764483596483
w2,14,26,-0.26715914501152677
w2,14,27,0.2014061994882433
w2,14,28,-0.07592478422509578
w2,14,29,0.06488219699957565
w2,14,30,0.1702340689310606
w2,14,31,-0.02504026544554811
w2,14,32,-0.2505222757449717
w2,14,33,-0.03312802668700326
w2,14,34,0.022563676674287086
w2,14,35,0.0492630419530776
w2,14,36,0.17801348007546297
w2,14,37,-0.17252266323264256
w2,14,38,-0.14715544885686255
w2,14,39,-0.09848388510114732
w2,14,40,-0.02419447701457575
w2,14,41,-0.2090855462523817
w2,14,42,0.32566659483766475
w2,14,43,-0.208163377573926
w2,14,44,0.0852817883709372
w2,14,45,0.21822641125086187
w2,14,46,-0.37069128090504283
w2,14,47,-0.48534278530817987
w2,14,48,-0.16085723195201432
w2,14,49,0.15956697323170688
w2,15,0,-0.05099949497297155
w2,15,1,0.08220041317775323
w2,15,2,0.054587265627039985
w2,15,3,-0.43818329551951074
w2,15,4,-0.09001143132960106
w2,15,5,-0.008042076375551604
w2,15,6,0.19027005325146323
w2,15,7,0.3029829346415813
w2,15,8,-0.05293504909157076
w2,15,9,0.18609117955087076
w2,15,10,-0.05531459930288907
w2,15,11,-0.15018868196130286
w2,15,12,0.32616221818743335
w2,15,13,-0.09091800150029061
w2,15,14,-0.1259155555767655
w2,15,15,-0.11658533814505793
w2,15,16,-0.08998980291136548
w2,15,17,-0.03663739325947283
w2,15,18,0.41104175628418527
w2,15,19,-0.07830515528114078
w2,15,20,-0.19985567542368274
w2,15,21,-0.10200717539984744
w2,15,22,-0.002695062447866736
w2,15,23,-0.10022577176689715
w2,15,24,-0.08361103137129541
w2,15,25,-0.12153472101853897
w2,15,26,0.07819041971601963
w2,15,27,-0.025547725321989467
w2,15,28,0.16411124551652267
w2,15,29,-0.17344634644792906
w2,15,30,0.4312113019468248
w2,15,31,-0.029698223134997766
w2,15,32,-0.14982343462508263
w2,15,33,-0.18534831746878652
w2,15,34,-0.12219038301550757
w2,15,35,0.2572541522157987
w2,15,36,0.14342198925408237
w2,15,37,-0.3156917933652992
w2,15,38,-0.1152135475094058
w2,15,39,0.24424803965831646
w2,15,40,0.05085451441832603
w2,15,41,-0.01136499763234351
w2,15,42,-0.12021585993974046
w2,15,43,0.24819760823357986
w2,15,44,-0.13050615087184073
w2,15,45,-0.013721818522116047
w2,15,46,-0.3305186168423398
w2,15,47,-0.021797691289920002
w2,15,48,0.136247841670068
w2,15,49,0.07711785510862551
w2,16,0,-0.13578315348407766
w2,16,1,0.3364496194726442
w2,16,2,0.15221186634832418
w2,16,3,0.08933433109990092
w2,16,4,0.1419222721147788
w2,16,5,0.2331386062774768
w2,16,6,0.22548076447523763
w2,16,7,0.03473872375195129
w2,16,8,-0.00686964921721958
w2,16,9,0.03125051045483094
w2,16,10,-0.17834458739334744
w2,16,11,0.08916820187582489
w2,16,12,0.2051629706237799
w2,16,13,-0.06538457963887576
w2,16,14,0.06194735286041989
w2,16,15,-0.2295031000300264
w2,16,16,-0.2079738644110091
w2,16,17,0.11307412643969082
w2,16,18,-0.390853691851276
w2,16,19,-0.02934518652031263
w2,16,20,-0.0788443431599235
w2,16,21,0.2518401868581347
w2,16,22,-0.38488488546856675
w2,16,23,-0.14481165416295042
w2,16,24,-0.27284012122106494
w2,16,25,-0.08631470663090955
w2,16,26,0.11796215849616945
w2,16,27,0.025348976863556492
w2,16,28,-0.07673791804633076
w2,16,29,0.1057604282363016
w2,16,30,0.10294102202234008
w2,16,31,-0.004526681625098846
w2,16,32,-0.12787973501883443
w2,16,33,-0.201895734528222
w2,16,34,0.2970622542140607
w2,16,35,-0.03337126945358523
w2,16,36,0.0029525337012677546
w2,16,37,-0.21824884891575366
w2,16,38,0.01664790908080086
w2,16,39,0.2503174354380494
w2,16,40,-0.024281320626314048
w2,16,41,0.047955527804805116
w2,16,42,-0.3584537947231913
w2,16,43,-0.410696129255529
w2,16,44,0.047853539727989634
w2,16,45,-0.2822609578220897
w2,16,46,0.1941286746866924
w2,16,47,-0.10109367575267753
w2,16,48,-0.43905452741454754
w2,16,49,-0.07334829358580602
w2,17,0,0.2140485700475336
w2,17,1,0.001124052147632513
w2,17,2,-0.27690687405856307
w2,17,3,-0.1803194347881647
w2,17,4,0.03390384040365807
w2,17,5,0.003703061315262561
w2,17,6,-0.12233879125293867
w2,17,7,0.15134616733838838
w2,17,8,-0.3502822982663641
w2,17,9,0.3365612833955957
w2,17,10,0.30736406146106937
w2,17,11,-0.0015346002236317003
w2,17,12,0.4470181620961518
w2,17,13,0.1642167362274489
w2,17,14,0.20877581020006328
w2,17,15,0.04965819698935614
w2,17,16,0.20526626063370146
w2,17,17,-0.2323928298725362
w2,17,18,-0.17541642771846078
w2,17,19,-0.3008789815367398
w2,17,20,0.08201456626127084
w2,17,21,-0.262662014833841
w2,17,22,0.0903731554935496
w2,17,23,-0.034218168342946324
w2,17,24,0.03169070085764015
w2,17,25,-0.2143913029504567
w2,17,26,0.22955538803076173
w2,17,27,0.07676935273921025
w2,17,28,0.025663125859869147
w2,17,29,0.06757587741234793
w2,17,30,-0.2546434378307423
w2,17,31,-0.16620766144897656
w2,17,32,-0.146351942226994
w2,17,33,0.11737715188597353
w2,17,34,-0.1442730342962867
w2,17,35,0.1474855027948633
w2,17,36,0.31237082741569566
w2,17,37,0.03869443159438619
w2,17,38,0.1707256647890496
w2,17,39,-0.1267889116777344
w2,17,40,0.4298483885242851
w2,17,41,0.19449024652325186
w2,17,42,0.18649323037572502
w2,17,43,0.09162338635311497
w2,17,44,0.2387117794275162
w2,17,45,-0.3315404799099121
w2,17,46,-0.18154516267997592
w2,17,47,0.04072061925031363
w2,17,48,-0.07588409843148203
w2,17,49,-0.23538767482409212
w2,18,0,0.3398371742741127
w2,18,1,0.11224928428474527
w2,18,2,0.020011972667113208
w2,18,3,-0.09218848482907664
w2,18,4,-0.22025037288275057
w2,18,5,0.0934663560475511
w2,18,6,0.009866548155600766
w2,18,7,0.20254066725847766
w2,18,8,0.05901869949174691
w2,18,9,-0.3789944017528024
w2,18,10,0.08856182813816844
w2,18,11,0.09069117093991987
w2,18,12,0.04764563356083434
w2,18,13,0.062119754386655374
w2,18,14,0.027581540220443332
w2,18,15,0.46349082132242236
w2,18,16,0.002449459046870239
w2,18,17,0.1531045038270648
w2,18,18,0.45949473496713217
w2,18,19,0.17582348551564372
w2,18,20,-0.24710987463622197
w2,18,21,0.14728976033945002
w2,18,22,-0.16222789574480678
w2,18,23,0.27984157697006595
w2,18,24,0.24545122141250794
w2,18,25,0.20175269443341412
w2,18,26,-0.19159924169935927
w2,18,27,0.14128831168210684
w2,18,28,0.10306650479557666
w2,18,29,-0.2274954189758123
w2,18,30,-0.11462056709709104
w2,18,31,0.2620183145718085
w2,18,32,-0.09589003638796581
w2,18,33,-0.17630483400707006
w2,18,34,-0.27009380695699975
w2,18,35,-0.03438726103724594
w2,18,36,0.13638967772648028
w2,18,37,0.22956227658136305
w2,18,38,0.18233106857326375
w2,18,39,0.18591309484270985
w2,18,40,0.24090040768913468
w2,18,41,0.10624945117906033
w2,18,42,0.6047224386287372
w2,18,43,0.19757900169317086
w2,18,44,0.0436834500555549
w2,18,45,0.045126082518775
w2,18,46,0.037714552828668896
w2,18,47,0.0740973413990623
w2,18,48,-0.1983782713722519
w2,18,49,-0.012871158546348979
w2,19,0,0.17211074223952894
w2,19,1,-0.2791953919026054
w2,19,2,0.08913171769681749
w2,19,3,-0.48866134150108353
w2,19,4,-0.09941152773287315
w2,19,5,0.07206095348052982
w2,19,6,0.06585951721978003
w2,19,7,0.07950008606961492
w2,19,8,-0.285415251182303
w2,19,9,0.10463557580740661
w2,19,10,-0.08890815930685508
w2,19,11,-0.10282791787553677
w2,19,12,0.06289906928139131
w2,19,13,0.3014860746666067
w2,19,14,0.2657641803317529
w2,19,15,-0.0793845383857633
w2,19,16,0.3202964331725115
w2,19,17,0.21544560513114885
w2,19,18,-0.20898705705885007
w2,19,19,0.0529939882299822
w2,19,20,-0.07264599895797648
w2,19,21,0.21123109232960532
w2,19,22,0.11028219415695739
w2,19,23,-0.23080082265598034
w2,19,24,-0.12726705462658014
w2,19,25,-0.037099205839160536
w2,19,26,-0.271641747276523
w2,19,27,-0.1304198050258776
w2,19,28,-0.2499327956040597
w2,19,29,0.005232061064463132
w2,19,30,-0.12966808632974974
w2,19,31,-0.27684877544637165
w2,19,32,-0.22026006717628185
w2,19,33,-0.47002021938646954
w2,19,34,-0.06917372112378155
w2,19,35,-0.0942151287201233
w2,19,36,0.18800509126669182
w2,19,37,0.3770250685373241
w2,19,38,-0.28541687322168735
w2,19,39,-0.11833163265082465
w2,19,40,-0.21313877887583785
w2,19,41,0.09157198222941931
w2,19,42,-0.12756889160344187
w2,19,43,0.018354122521399893
w2,19,44,-0.10376053871274706
w2,19,45,0.14159065915655358
w2,19,46,-0.2871406078089723
w2,19,47,0.3298181298192746
w2,19,48,-0.0932173466426556
w2,19,49,0.038586529991391574
w2,20,0,0.18143181722994228
w2,20,1,0.3670225828221393
w2,20,2,0.1725082816422358
w2,20,3,-0.19336463005250915
w2,20,4,-0.3268965754068816
w2,20,5,0.14510753748506414
w2,20,6,-0.17155018732886415
w2,20,7,-0.15058592336390222
w2,20,8,0.2473123027735874
w2,20,9,0.3401166791482601
w2,20,10,-0.2719151722884641
w2,20,11,0.10745436998194158
w2,20,12,0.2763557935436609
w2,20,13,0.11202292319565486
w2,20,14,-0.13765137289555981
w2,20,15,0.12022640222275105
w2,20,16,0.09365475592910819
w2,20,17,-0.11561909871900963
w2,20,18,0.3955509782451447
w2,20,19,-0.0820152247619385
w2,20,20,0.16549319417073383
w2,20,21,0.07483077356957663
w2,20,22,-0.04926884903049901
w2,20,23,-0.268033503330683
w2,20,24,-0.3139449814693818
w2,20,25,-0.39491670446133753
w2,20,26,-0.08030044652194866
w2,20,27,0.37009812580354756
w2,20,28,-0.1408103002611389
w2,20,29,-0.20781359295793503
w2,20,30,0.16229021928824555
w2,20,31,0.2089377920322638
w2,20,32,-0.22314641913139732
w2,20,33,0.10277120834842447
w2,20,34,-0.005483707356773845
w2,20,35,0.15764660082897997
w2,20,36,-0.0419545345458797
w2,20,37,-0.09010200306429526
w2,20,38,-0.19561044961468266
w2,20,39,0.005753059699265955
w2,20,40,0.05476112247997499
w2,20,41,-0.06419717887237285
w2,20,42,-0.015403616713201587
w2,20,43,0.2705337150815286
w2,20,44,-0.08699415970626266
w2,20,45,-0.10048693628450604
w2,20,46,-0.12384260385331132
w2,20,47,0.10329278288571653
w2,20,48,-0.05713110214480104
w2,20,49,-0.12458503988403054
w2,21,0,-0.21989757397852994
w2,21,1,0.3777035982815552
w2,21,2,-0.041792762155067324
w2,21,3,0.1619164271563312
w2,21,4,-0.2401736580519114
w2,21,5,-0.305399902921908
w2,21,6,-0.06431101137617319
w2,21,7,0.17198034025429265
w2,21,8,-0.14876228388402318
w2,21,9,-0.06926517352148587
w2,21,10,-0.04538260300558883
w2,21,11,-0.06622161589699907
w2,21,12,0.12159890617113105
w2,21,13,-0.06704650801417623
w2,21,14,0.12668648596696178
w2,21,15,-0.07771545219466237
w2,21,16,-0.20892799443959853
w2,21,17,0.020916452102394446
w2,21,18,-0.14249210445682675
w2,21,19,0.6009788005644764
w2,21,20,-0.2773393427391878
w2,21,21,0.15579682040569556
w2,21,22,0.3673002019994457
w2,21,23,-0.19789929478566892
w2,21,24,0.2064943323307456
w2,21,25,0.31764289171942767
w2,21,26,-0.001288478254290017
w2,21,27,-0.09847358686909866
w2,21,28,-0.015243157679962824
w2,21,29,0.1384422234214525
w2,21,30,-0.12598356631088298
w2,21,31,0.10470988546902299
w2,21,32,-0.40490576092585184
w2,21,33,0.2910588472109899
w2,21,34,0.06805921013310028
w2,21,35,-0.4086289241024328
w2,21,36,-0.2826249720578137
w2,21,37,0.24219641599559225
w2,21,38,0.31711136812854457
w2,21,39,-0.0886740802242025
w2,21,40,-0.04894123205818133
w2,21,41,0.08465180844584118
w2,21,42,-0.03854390594746841
w2,21,43,0.21420941539630511
w2,21,44,-0.15744008947399157
w2,21,45,-0.026408818905049047
w2,21,46,0.14348744077255687
w2,21,47,0.33057084949076065
w2,21,48,0.09769302411751282
w2,21,49,-0.09035385583288863
w2,22,0,-0.16750231238620222
w2,22,1,-0.1773159897299056
w2,22,2,-0.19484051473550498
w2,22,3,0.2398373119731598
w2,22,4,0.5061946300857727
w2,22,5,0.10656008214586175
w2,22,6,0.06903745306319059
w2,22,7,0.35785831962093406
w2,22,8,-0.08355596640802687
w2,22,9,0.043938317341447854
w2,22,10,-0.1291136714002866
w2,22,11,0.12340450074927643
w2,22,12,0.01240359464759074
w2,22,13,-0.19726997620450554
w2,22,14,0.09246911391860517
w2,22,15,0.16898850558536951
w2,22,16,-0.05927908491548812
w2,22,17,0.04912514805619736
w2,22,18,-0.18566990652558388
w2,22,19,0.19943000447286396
w2,22,20,-0.34435702588290373
w2,22,21,0.06678105356845745
w2,22,22,-0.21169617364468243
w2,22,23,-0.0963161406469285
w2,22,24,-0.14110937799594458
w2,22,25,-0.13934013456960034
w2,22,26,-0.24899981949257127
w2,22,27,0.09793941033930492
w2,22,28,-0.22164923386839208
w2,22,29,0.00814794181609062
w2,22,30,0.1646887530976427
w2,22,31,-0.10369836888762479
w2,22,32,-0.1389809154723099
w2,22,33,0.1394481152095847
w2,22,34,-0.05789607260040054
w2,22,35,0.15917674244421542
w2,22,36,0.06429720987749321
w2,22,37,0.11343305007078688
w2,22,38,-0.009263269089634173
w2,22,39,-0.0708639439860906
w2,22,40,0.2581495492844535
w2,22,41,-0.13031058409067095
w2,22,42,-0.2147920444045395
w2,22,43,0.009271604065711751
w2,22,44,0.5471898268898437
w2,22,45,0.01476166193265504
w2,22,46,-0.2339669312476413
w2,22,47,-0.0584771864764901
w2,22,48,0.29599003626550974
w2,22,49,-0.14033417115991922
w2,23,0,-0.3716180576556996
w2,23,1,0.3898659599171644
w2,23,2,-0.0726475400260893
w2,23,3,0.12629795672506908
w2,23,4,-0.12968075383808195
w2,23,5,0.00037112525229171344
w2,23,6,-0.1570006568826767
w2,23,7,-0.17479422230993613
w2,23,8,0.06227656486897136
w2,23,9,-0.40383855127556234
w2,23,10,0.10341608599774028
w2,23,11,-0.2983470750739877
w2,23,12,0.17328529320611688
w2,23,13,-0.06482681393015953
w2,23,14,0.11006898239936982
w2,23,15,-0.29584659060523955
w2,23,16,0.09034355557106545
w2,23,17,0.10434529529399672
w2,23,18,0.024276262143884654
w2,23,19,0.5215193151581289
w2,23,20,0.13270977485649854
w2,23,21,0.033953123744905334
w2,23,22,0.04540110945119586
w2,23,23,0.012627623776996244
w2,23,24,0.05589855023319056
w2,23,25,-0.12435752177468494
w2,23,26,0.2001237498850911
w2,23,27,-0.040518954585213866
w2,23,28,0.049628080569065994
w2,23,29,-0.08971455596366729
w2,23,30,-0.14081794425057395
w2,23,31,-0.314234483674773
w2,23,32,-0.07160705170728768
w2,23,33,-0.22662074875383284
w2,23,34,0.0014926444775173024
w2,23,35,0.007198744271184505
w2,23,36,0.25512141848298814
w2,23,37,0.1896366596129024
w2,23,38,0.14131425532708727
w2,23,39,0.11059110376768555
w2,23,40,0.028944785817702014
w2,23,41,0.1396473872115569
w2,23,42,-0.2065719084382647
w2,23,43,0.16774024817303973
w2,23,44,0.07753392054998834
w2,23,45,-0.5252714992298952
w2,23,46,0.016436757327169902
w2,23,47,0.06475975202099815
w2,23,48,0.23862302127380539
w2,23,49,0.2407482537248121
w2,24,0,0.07329137998192745
w2,24,1,0.2090569003695119
w2,24,2,-0.07640660499557755
w2,24,3,0.2800547269695143
w2,24,4,0.10932564743329663
w2,24,5,0.1557475958597391
w2,24,6,-0.22600605485024367
w2,24,7,-0.37957890650323356
w2,24,8,-0.15121869062168544
w2,24,9,-0.25200029544808245
w2,24,10,0.05812078547015014
w2,24,11,0.36695935327751955
w2,24,12,0.04485353895962287
w2,24,13,-0.15303301400422897
w2,24,14,0.0015092543608369484
w2,24,15,0.18852299730635777
w2,24,16,0.1372140602963332
w2,24,17,0.4040082952493324
w2,24,18,0.2278960757723943
w2,24,19,-0.2623676652869927
w2,24,20,0.05244195603080181
w2,24,21,0.24263192387646307
w2,24,22,0.06900295482257826
w2,24,23,-0.032238520831554936
w2,24,24,-0.1493725859259705
w2,24,25,0.3171260421094498
w2,24,26,-0.20826436415436905
w2,24,27,-0.07385721387630474
w2,24,28,-0.20942669948033835
w2,24,29,-0.26424409408124555
w2,24,30,-0.1986091841637716
w2,24,31,-0.10180305009523796
w2,24,32,-0.05803273109829092
w2,24,33,0.36125889610041007
w2,24,34,-0.07488315542819741
w2,24,35,0.31791975953652596
w2,24,36,-0.22393068731005952
w2,24,37,-0.07468112410863843
w2,24,38,0.06307614707831724
w2,24,39,-0.022399613718177495
w2,24,40,0.009739241923907398
w2,24,41,-0.04771723972526353
w2,24,42,0.04520303012544954
w2,24,43,-0.07748439392212166
w2,24,44,-0.19242196345775825
w2,24,45,0.22719177318194528
w2,24,46,-0.17431340962017203
w2,24,47,0.06081249235985629
w2,24,48,-0.3239394047295871
w2,24,49,-0.26373241026062205
w2,25,0,0.23011216080528346
w2,25,1,0.07698220416590365
w2,25,2,-0.1381306947248208
w2,25,3,-0.08401816220147926
w2,25,4,-0.07379466709233957
w2,25,5,-0.1326181761127527
w2,25,6,0.15471600002827102
w2,25,7,-0.15792432148442123
w2,25,8,-0.2087308608900228
w2,25,9,0.01693158102337159
w2,25,10,-0.01602034741852851
w2,25,11,-0.08590264531825245
w2,25,12,0.2397245861841789
w2,25,13,-0.2065919004181799
w2,25,14,-0.022948562694015042
w2,25,15,0.1030621455475422
w2,25,16,0.22171527055539975
w2,25,17,0.03385402513063382
w2,25,18,0.10901976225364318
w2,25,19,-0.23059414267671574
w2,25,20,-0.0713389727016511
w2,25,21,-0.2329144627571357
w2,25,22,-0.0033242736414890693
w2,25,23,0.24164409431605569
w2,25,24,-0.09952291924688197
w2,25,25,-0.13627878152329753
w2,25,26,0.47973291283688685
w2,25,27,-0.07038911523703784
w2,25,28,0.04466365092287195
w2,25,29,-0.19180343140614708
w2,25,30,-0.061217124594421406
w2,25,31,0.5350894863449029
w2,25,32,0.10997043576193459
w2,25,33,-0.0871772905938311
w2,25,34,0.0483957173770544
w2,25,35,-0.08756445786402346
w2,25,36,0.14445163714245607
w2,25,37,-0.2056456755319512
w2,25,38,0.07461703945201585
w2,25,39,0.09818388639823265
w2,25,40,-0.3941527721605975
w2,25,41,-0.17169058631000603
w2,25,42,0.24018578925553857
w2,25,43,-0.29621082524240167
w2,25,44,-0.11618402118455497
w2,25,45,-0.15144854909710598
w2,25,46,0.1278518135459607
w2,25,47,-0.010848815649860424
w2,25,48,0.4455116424290134
w2,25,49,-0.10211854484341724
w2,26,0,0.24745480446347207
w2,26,1,-0.29513246762863315
w2,26,2,0.1901062338539422
w2,26,3,-0.42613203013379364
w2,26,4,0.11373467769262248
w2,26,5,-0.06816306912814675
w2,26,6,-0.13861237153340267
w2,26,7,0.02937203837203777
w2,26,8,0.01712640312502297
w2,26,9,-0.11270908403777545
w2,26,10,-0.048389050932171905
w2,26,11,-0.12738196148903771
w2,26,12,0.12197780674534445
w2,26,13,-0.31835824712612104
w2,26,14,-0.17006086686802468
w2,26,15,-0.07460848592969335
w2,26,16,0.11023243729524089
w2,26,17,-0.05623801506395047
w2,26,18,0.1467605053845284
w2,26,19,0.11004882554009494
w2,26,20,0.04121306854791436
w2,26,21,0.2881235847709084
w2,26,22,0.22765548573981279
w2,26,23,-0.1874429707118613
w2,26,24,-0.029738668425896238
w2,26,25,-0.24722105918773335
w2,26,26,-0.11913164784244096
w2,26,27,-0.03141994351680447
w2,26,28,-0.050578141896125244
w2,26,29,0.10814529450590654
w2,26,30,-0.07702747918094027
w2,26,31,0.04477662995298398
w2,26,32,-0.20775095856317422
w2,26,33,-0.1499453870106645
w2,26,34,-0.19601679480178863
w2,26,35,0.13625295281159266
w2,26,36,0.1970257362107612
w2,26,37,-0.12700921700682927
w2,26,38,0.5213802022443044
w2,26,39,-0.06594879050646442
w2,26,40,-0.05235757876919957
w2,26,41,0.11503582011048111
w2,26,42,-0.18087567880205752
w2,26,43,0.2653974642825721
w2,26,44,-0.026513281159561308
w2,26,45,0.030331822624894058
w2,26,46,-0.4052824811960479
w2,26,47,0.13379707893324141
w2,26,48,-0.2804318245201834
w2,26,49,0.2053472266709802
w2,27,0,0.1314679495533938
w2,27,1,-0.11930281641207618
w2,27,2,-0.035335284443566886
w2,27,3,0.24078758891713745
w2,27,4,0.09194457480410285
w2,27,5,0.03487832132063955
w2,27,6,0.3324369903611462
w2,27,7,-0.03312582942944738
w2,27,8,0.005535907298122837
w2,27,9,0.08275538025804617
w2,27,10,0.0245625298519096
w2,27,11,0.2793612388409851
w2,27,12,0.05670262727585646
w2,27,13,0.24840549715915614
w2,27,14,0.009860973911945467
w2,27,15,-0.16268766545491753
w2,27,16,-0.4445954292031116
w2,27,17,-0.31994777854527795
w2,27,18,-0.17725028273000498
w2,27,19,0.0843209470578628
w2,27,20,0.10269925801070127
w2,27,21,-0.01481249352573856
w2,27,22,0.10637702952621687
w2,27,23,-0.1717162830545039
w2,27,24,0.2323515078803854
w2,27,25,0.4272803684018069
w2,27,26,-0.33441677544687864
w2,27,27,-0.07835466467891815
w2,27,28,0.07839822883210387
w2,27,29,-0.30363160461284266
